135, 229.076, 50.5433, 13.315, 0.922013

-1, -1, 1305254001, 0.000358613313473782878
1, 169.52, 42.0199, 0.590709, 1.02416
8, 11.161, 54.4206, 4.73026, 0.850624
9, 233.018, 28.8573, -8.01457, 1.2124
21, 133.29, 60.6701, 4.1104, 0.859491
27, 36.1891, 24.4842, -10.4873, 1.20584
107, 234.507, 45.8905, 0.14534, 0.96144
108, 189.291, 62.3253, -13.5534, 0.855066
112, 11.168, 56.3952, -11.9822, 0.844334
114, 220.307, 49.9078, 0.146317, 0.931563
132, 26.3514, 71.0907, 6.56939, 0.797989
133, 37.7339, 17.9651, 14.7754, 1.38244
135, 229.084, 50.5491, 14.4222, 0.921846
-1, -1, 1305254002, 0.00035914527275581902
1, 169.517, 42.0278, -2.74277, 1.02396
8, 11.168, 54.414, 7.00959, 0.850543
9, 233.01, 28.8529, -4.08705, 1.21241
16, 76.8444, 16.5098, 22.7555, 1.55976
21, 133.276, 60.6759, -1.19137, 0.859337
27, 36.1926, 24.4781, -17.4982, 1.20588
107, 234.507, 45.8905, -0.875353, 0.96133
108, 189.291, 62.3254, -11.0631, 0.854945
112, 11.1712, 56.3954, -12.5767, 0.844217
114, 220.306, 49.9035, -0.496529, 0.931486
132, 26.347, 71.0832, 9.91806, 0.797881
133, 37.7344, 17.9592, 4.23946, 1.38253
135, 229.092, 50.5548, 14.0201, 0.92168

-1, -1, 1305254003, 0.000359735806279533994
1, 169.513, 42.0358, -1.7135, 1.02375
8, 11.1751, 54.4074, 4.59418, 0.850464
9, 233.003, 28.8486, 0.73695, 1.21241
16, 76.8514, 16.5069, 17.0482, 1.55982
21, 133.262, 60.6816, 0.000785034, 0.859184
27, 36.1961, 24.4721, -17.7801, 1.20592
107, 234.507, 45.8906, 4.96918, 0.961221
108, 189.291, 62.3255, -9.84558, 0.854824
112, 11.1745, 56.3957, -9.50924, 0.844101
114, 220.304, 49.8993, 1.69402, 0.93141
132, 26.343, 71.0758, 10.4253, 0.797774
133, 37.7348, 17.9534, 5.94194, 1.38263
-1, -1, 1305254004, 0.000360257968002875668
1, 169.51, 42.0438, -3.85192, 1.02354
8, 11.182, 54.4009, 4.38802, 0.850386
9, 232.995, 28.8442, -3.73212, 1.21242
16, 76.8584, 16.504, 16.2119, 1.55988
21, 133.248, 60.6875, 2.12314, 0.859032
27, 36.1995, 24.466, -13.6595, 1.20596
107, 234.507, 45.8906, 0.518367, 0.961114
108, 189.291, 62.3256, -11.6333, 0.854705
112, 11.1777, 56.3959, -11.4296, 0.843986
114, 220.303, 49.895, -2.39935, 0.931335
132, 26.3386, 71.0683, 8.90173, 0.797668
133, 37.7352, 17.9476, 5.77549, 1.38273
135, 229.109, 50.5664, 14.5704, 0.92135

-1, -1, 1305254005, 0.00036078735310862448
1, 169.507, 42.0518, -2.59137, 1.02334
8, 11.189, 54.3942, 4.96138, 0.850309
9, 232.988, 28.8399, -3.87967, 1.21243
16, 76.8655, 16.5012, 13.0257, 1.55995
21, 133.235, 60.6934, 0.845681, 0.858881
27, 36.2029, 24.4599, -11.9958, 1.20601
107, 234.507, 45.8906, -0.794232, 0.961007
108, 189.291, 62.3257, -9.56424, 0.854588
112, 11.1809, 56.3961, -11.7867, 0.843873
114, 220.302, 49.8908, -2.09105, 0.931261
132, 26.3343, 71.0608, 8.32914, 0.797565
133, 37.7356, 17.9418, 6.61753, 1.38283
135, 229.117, 50.5722, 13.8862, 0.921187
-1, -1, 1305254006, 0.000361320910999802765
1, 169.503, 42.0597, -4.32681, 1.02314
8, 11.1961, 54.3877, 5.21489, 0.850233
9, 232.981, 28.8355, 0.0624333, 1.21244
16, 76.8725, 16.4982, 6.25808, 1.56001
21, 133.221, 60.6991, -0.216833, 0.858731
27, 36.2064, 24.4539, -7.85558, 1.20605
107, 234.507, 45.8907, -3.04073, 0.960901
112, 11.1843, 56.3964, -11.2629, 0.84376
114, 220.3, 49.8866, -5.38504, 0.931188
132, 26.3303, 71.0534, 5.20395, 0.797461
133, 37.736, 17.936, 8.41839, 1.38293
135, 229.125, 50.578, 10.8062, 0.921024

-1, -1, 1305254007, 0.000361840454598027562
1, 169.5, 42.0677, -4.85306, 1.02294
8, 11.2031, 54.3811, 2.69321, 0.850159
9, 232.973, 28.8312, -1.33089, 1.21245
16, 76.8795, 16.4953, 1.99264, 1.56008
21, 133.207, 60.705, 0.735788, 0.858583
107, 234.507, 45.8907, -2.14429, 0.960796
112, 11.1875, 56.3966, -11.2261, 0.843649
114, 220.299, 49.8823, -5.21184, 0.931116
132, 26.3261, 71.0459, 5.19284, 0.79736
133, 37.7365, 17.9302, 5.04274, 1.38303
135, 229.134, 50.5838, 11.2807, 0.920863
-1, -1, 1305254008, 0.000362386062951676826
1, 169.497, 42.0758, -0.0742802, 1.02273
7, 320.796, 56.0758, 3.82824, 0.841262
8, 11.2099, 54.3744, -7.09241, 0.850087
9, 232.966, 28.8268, -0.586555, 1.21246
16, 76.8865, 16.4925, 4.62277, 1.56014
21, 133.193, 60.7109, 2.19294, 0.858436
107, 234.507, 45.8907, 1.65897, 0.960694
112, 11.1906, 56.3967, -8.35938, 0.843541
113, 158.323, 35.5702, -7.35004, 1.12844
132, 26.3215, 71.0384, 7.57927, 0.79726
133, 37.7368, 17.9243, 7.26637, 1.38314

-1, -1, 1305254009, 0.000362954695933706409
1, 169.494, 42.0837, -2.31804, 1.02253
7, 320.791, 56.0831, 1.92162, 0.841119
8, 11.2169, 54.3679, 1.27443, 0.850014
9, 232.958, 28.8223, 0.218211, 1.21248
16, 76.8936, 16.4896, 7.10131, 1.56021
21, 133.18, 60.7167, -1.09084, 0.85829
27, 36.2167, 24.4357, -5.59844, 1.2062
106, 122.535, 47.3248, 2.07057, 0.963195
112, 11.1938, 56.397, -1.58769, 0.843432

-1, -1, 1305254010, 0.000363499075824437966
1, 169.49, 42.0918, 4.8245, 1.02233
7, 320.786, 56.0903, 3.68252, 0.84098
8, 11.2238, 54.3612, -2.94688, 0.849945
9, 232.951, 28.818, -3.10813, 1.21249
16, 76.9006, 16.4867, 1.72971, 1.56027
21, 133.166, 60.7227, -3.19613, 0.858145
106, 122.534, 47.3249, -1.13934, 0.963094
108, 189.291, 62.3264, -1.6907, 0.854016
112, 11.197, 56.3971, -7.2889, 0.843326
132, 26.3128, 71.0234, 7.71827, 0.797064
133, 37.7376, 17.9127, 3.15031, 1.38335
-1, -1, 1305254011, 0.000364033439052905729
1, 169.487, 42.0998, -2.20886, 1.02214
7, 320.782, 56.0976, -0.834713, 0.840841
8, 11.2307, 54.3546, 4.54067, 0.849875
9, 232.944, 28.8136, 4.12372, 1.21251
16, 76.9076, 16.4839, 6.71142, 1.56034
21, 133.152, 60.7285, -2.01672, 0.858001
27, 36.2236, 24.4235, -8.45997, 1.2063
106, 122.534, 47.325, 1.18611, 0.962994
108, 189.292, 62.3266, -2.44428, 0.853905
112, 11.2002, 56.3974, -8.58987, 0.843219
132, 26.3084, 71.016, 7.65086, 0.796968
133, 37.7381, 17.9069, 4.03572, 1.38345

-1, -1, 1305254012, 0.000364566174357150875
1, 169.484, 42.1078, -5.79148, 1.02194
7, 320.777, 56.1049, 1.03142, 0.840702
8, 11.2377, 54.348, -0.40886, 0.849807
9, 232.936, 28.8092, 5.31361, 1.21252
16, 76.9147, 16.4811, 6.34019, 1.56041
21, 133.138, 60.7344, 1.50554, 0.857859
27, 36.227, 24.4174, -5.25593, 1.20635
106, 122.534, 47.325, 1.52781, 0.962895
108, 189.292, 62.3267, -3.23096, 0.853795
112, 11.2033, 56.3976, -7.18229, 0.843114
132, 26.304, 71.0085, 7.32595, 0.796872
133, 37.7385, 17.9011, 2.58699, 1.38355
-1, -1, 1305254013, 0.000365117946371655122
1, 169.481, 42.1158, -3.75624, 1.02174
7, 320.772, 56.112, -2.50675, 0.840566
8, 11.2444, 54.3414, 1.90187, 0.84974
9, 232.929, 28.8047, 7.75191, 1.21254
21, 133.125, 60.7403, 0.59722, 0.857717
27, 36.2304, 24.4114, -2.28838, 1.2064
106, 122.535, 47.3251, 2.89541, 0.962797
108, 189.292, 62.3268, -6.21215, 0.853687
112, 11.2064, 56.3978, -9.88362, 0.843011
115, 325.207, 49.7102, 1.30817, 0.878177
132, 26.2994, 71.0011, 10.6926, 0.796779
133, 37.7389, 17.8954, 1.47256, 1.38366

-1, -1, 1305254014, 0.000365683654808608542
1, 169.478, 42.1236, -28.8419, 1.02155
4, 196.176, 20.4945, 100.042, 1.49053
7, 320.767, 56.1193, -1.80669, 0.840429
8, 11.2512, 54.335, 10.3212, 0.849672
9, 232.922, 28.7999, -27.0867, 1.21257
21, 133.112, 60.7461, -0.78308, 0.857576
27, 36.2339, 24.4055, -14.0362, 1.20645
106, 122.535, 47.3252, -2.87955, 0.962699
108, 189.292, 62.3267, -12.9042, 0.85358
112, 11.2094, 56.3982, -0.220109, 0.842906
115, 325.209, 49.7102, -8.13971, 0.878077
132, 26.2948, 70.9939, 23.483, 0.796684
133, 37.7394, 17.8897, -10.1742, 1.38376
-1, -1, 1305254015, 0.000366394161342965276
4, 196.172, 20.4887, 76.8343, 1.49066
7, 320.762, 56.1266, -5.04637, 0.840294
8, 11.2581, 54.3285, 7.58304, 0.849607
9, 232.914, 28.7955, -27.487, 1.21259
21, 133.098, 60.752, -6.9282, 0.857437
27, 36.2374, 24.3994, -14.293, 1.2065
106, 122.535, 47.3252, -9.37986, 0.962603
108, 189.292, 62.3267, -17.0833, 0.853474
112, 11.2126, 56.3985, 3.25194, 0.842804
115, 325.213, 49.7102, -3.23492, 0.877979
132, 26.2906, 70.9865, 23.8436, 0.796592
133, 37.7398, 17.8839, -8.39053, 1.38387

-1, -1, 1305254016, 0.000366966194908457087
1, 169.472, 42.1397, -21.3843, 1.02116
4, 196.167, 20.4832, 100.47, 1.49078
7, 320.758, 56.1337, -6.24009, 0.840163
8, 11.265, 54.3217, 6.01343, 0.849546
9, 232.907, 28.7912, -12.57, 1.21261
21, 133.084, 60.758, -2.46431, 0.857299
27, 36.2407, 24.3933, -17.8925, 1.20656
108, 189.293, 62.327, -4.49593, 0.853369
112, 11.2157, 56.3986, 4.14561, 0.842706
113, 158.326, 35.6041, -14.7582, 1.12713
114, 220.289, 49.8438, -14.8678, 0.930524
115, 325.216, 49.7101, -7.04674, 0.877885
132, 26.286, 70.9789, 26.1846, 0.796504
133, 37.7402, 17.878, -5.75825, 1.38398
-1, -1, 1305254017, 0.000367483369570848959
1, 169.468, 42.1479, 4.86991, 1.02097
7, 320.753, 56.1411, -2.16015, 0.840031
8, 11.272, 54.315, 1.58652, 0.849485
9, 232.9, 28.7871, 8.38347, 1.21262
21, 133.07, 60.7639, -3.48947, 0.857163
27, 36.2441, 24.3872, -6.93242, 1.20662
106, 122.534, 47.3254, 0.695609, 0.962415
108, 189.292, 62.3273, -4.52058, 0.853265
112, 11.219, 56.3987, -5.80741, 0.842608
113, 158.326, 35.6085, -3.88653, 1.12697
114, 220.288, 49.8397, -6.56834, 0.930461
115, 325.219, 49.7101, -3.12723, 0.87779
132, 26.2818, 70.9712, 12.2049, 0.796416
133, 37.7405, 17.8722, 7.4209, 1.38409
135, 229.218, 50.6414, 4.41751, 0.919321

-1, -1, 1305254018, 0.000367851078903758187
1, 169.465, 42.156, 3.56544, 1.02077
7, 320.749, 56.1483, -0.149622, 0.839901
8, 11.2789, 54.3084, 1.52276, 0.849424
9, 232.892, 28.7827, -7.2607, 1.21264
27, 36.2476, 24.3811, -0.55747, 1.20668
106, 122.534, 47.3255, -4.43407, 0.962322
107, 234.508, 45.8907, 1.43188, 0.959725
108, 189.293, 62.3275, -8.11136, 0.853163
112, 11.2221, 56.3989, -8.45253, 0.842511
114, 220.287, 49.8355, -5.9269, 0.930402
115, 325.222, 49.71, -4.717, 0.877697
132, 26.2773, 70.9638, 9.21953, 0.796329
133, 37.7409, 17.8664, 8.46408, 1.3842
135, 229.227, 50.6471, 17.1498, 0.919173
-1, -1, 1305254019, 0.000368379636893453617
7, 320.744, 56.1556, 6.0794, 0.83977
8, 11.2857, 54.3019, 6.09386, 0.849363
9, 232.885, 28.7782, -13.304, 1.21267
21, 133.042, 60.7757, -5.88944, 0.856892
107, 234.508, 45.8906, -4.56768, 0.959634
112, 11.2253, 56.3992, -11.8249, 0.842413
114, 220.285, 49.8311, -0.18598, 0.930344
115, 325.225, 49.71, -8.3309, 0.877603
132, 26.2729, 70.9564, 2.80858, 0.796242
133, 37.7414, 17.8607, 11.5957, 1.38431
135, 229.235, 50.6528, 18.7277, 0.919025

-1, -1, 1305254020, 0.000368920570394608998
7, 320.739, 56.1627, -2.42797, 0.839642
8, 11.2923, 54.2954, 7.72324, 0.849304
9, 232.878, 28.7735, 1.08662, 1.2127
21, 133.029, 60.7816, -5.87384, 0.856759
106, 122.535, 47.3257, -8.45552, 0.962138
107, 234.508, 45.8904, 6.09691, 0.959546
112, 11.2282, 56.3995, -4.57723, 0.842317
114, 220.284, 49.8266, 5.98203, 0.930289
115, 325.228, 49.7099, -16.0235, 0.877513
118, 179.821, 22.1234, -2.09929, 1.45562
132, 26.268, 70.9491, 11.6923, 0.796156
133, 37.7418, 17.855, 10.3596, 1.38442
-1, -1, 1305254021, 0.00036956672961205875
1, 169.456, 42.1797, -6.71634, 30.0172
7, 320.734, 56.17, -8.3692, 0.839513
8, 11.2992, 54.289, 9.59811, 0.849244
9, 232.87, 28.7689, -2.09731, 1.21273
106, 122.535, 47.3258, -21.8095, 0.962046
109, 109.797, 33.1194, 12.6094, 1.15481
112, 11.2313, 56.3999, 9.67411, 0.842221
115, 325.231, 49.71, -13.3412, 0.87742
135, 229.252, 50.6638, 15.0244, 0.918736

-1, -1, 1305254022, 0.000370126036086840954
1, 169.453, 42.1877, 8.89499, 1.02002
7, 320.729, 56.1773, 0.696227, 0.839387
8, 11.3062, 54.2823, 10.0627, 0.849189
9, 232.863, 28.7646, 6.81745, 1.21275
21, 133.002, 60.7932, -20.6336, 0.856495
107, 234.508, 45.8903, -16.6174, 0.959369
112, 11.2346, 56.4, 0.911412, 0.842128
115, 325.234, 49.7099, -18.6347, 0.877331
132, 26.2596, 70.9343, 11.4093, 0.795989
135, 229.26, 50.6696, 19.3843, 0.918592

-1, -1, 1305254023, 0.000370768627864448311
1, 169.449, 42.1957, 15.6101, 1.01984
7, 320.725, 56.1845, 4.04046, 0.839263
9, 232.856, 28.7603, 11.163, 1.21277
21, 132.988, 60.799, -18.9502, 0.856366
27, 36.2648, 24.3509, -3.63419, 1.20699
107, 234.508, 45.8904, -11.2178, 0.959281
112, 11.2379, 56.4001, 1.67325, 0.842038
115, 325.237, 49.7099, -10.9011, 0.877243
132, 26.2555, 70.9266, 15.2007, 0.795908
-1, -1, 1305254024, 0.000371390045189157626
1, 169.446, 42.2037, -3.12962, 1.01965
7, 320.72, 56.192, -0.0764844, 0.839136
9, 232.848, 28.7559, 4.58731, 1.2128
112, 11.2411, 56.4006, 2.09852, 0.841944
115, 325.24, 49.7101, -3.98445, 0.877152
132, 26.2514, 70.9195, 1.40492, 0.795826

-1, -1, 1305254025, 0.000371759648950401272
1, 169.443, 42.2119, 7.92844, 1.01947
7, 320.715, 56.1989, 2.18325, 0.839018
8, 11.3269, 54.2623, 4.67425, 0.849029
9, 232.841, 28.7514, 4.84122, 1.21283
21, 132.96, 60.8109, -15.029, 0.85611
112, 11.2441, 56.4005, -1.29788, 0.841858
115, 325.244, 49.7097, -13.2852, 0.877071
132, 26.2464, 70.9117, 12.0954, 0.79575

-1, -1, 1305254026, 0.000372458060750235074
1, 169.44, 42.2202, -7.24785, 1.01928
4, 196.121, 20.4265, 83.26, 1.49206
7, 320.711, 56.2058, -10.6502, 0.8389
8, 11.3337, 54.2553, -17.5485, 0.848982
9, 232.834, 28.7471, 13.3228, 1.21286
106, 122.534, 47.3261, -6.49113, 0.961617
108, 189.294, 62.3286, 3.54444, 0.852385
111, 189.051, 34.3942, -39.7772, 1.13928
112, 11.2471, 56.4004, 5.00141, 0.841774
115, 325.247, 49.7094, -6.09875, 0.876991
121, 195.106, 37.0625, -21.3185, 1.09091
132, 26.2417, 70.9039, 32.6501, 0.795676
-1, -1, 1305254027, 0.00037310576451107596
1, 169.436, 42.2281, -15.3667, 1.0191
4, 196.116, 20.4207, 60.8449, 1.49219
7, 320.706, 56.213, -4.01976, 0.83878
8, 11.3407, 54.2486, -9.1178, 0.848933
9, 232.826, 28.7427, 0.862138, 1.21289
21, 132.932, 60.8227, 3.84491, 0.855861
106, 122.534, 47.3261, -21.3629, 0.961534
108, 189.294, 62.3288, 1.49409, 0.852293
112, 11.2504, 56.4005, -0.0686899, 0.841687
114, 220.276, 49.797, -16.5437, 0.929917
115, 325.25, 49.7093, -9.96578, 0.876908
132, 26.2375, 70.8963, 33.6983, 0.7956

-1, -1, 1305254028, 0.000373779234791836391
1, 169.433, 42.2362, -10.3208, 1.01892
4, 196.111, 20.4151, 66.419, 1.49232
7, 320.701, 56.2203, -5.89214, 0.838661
8, 11.3476, 54.242, -10.2892, 0.848884
9, 232.819, 28.7384, 11.2395, 1.21292
21, 132.918, 60.8285, -3.56407, 0.855737
106, 122.534, 47.3261, -10.3457, 0.961452
108, 189.294, 62.3289, 6.65235, 0.852201
112, 11.2536, 56.4007, -3.15473, 0.841602
114, 220.275, 49.7928, -10.1316, 0.929867
115, 325.253, 49.7093, -8.49451, 0.876825
121, 195.107, 37.0548, -31.1775, 1.09088
132, 26.2333, 70.8889, 35.0928, 0.795525
-1, -1, 1305254029, 0.000374234270501196727
1, 169.43, 42.2442, -11.7107, 1.01874
4, 196.107, 20.4093, 65.1788, 1.49246
7, 320.697, 56.2276, -6.39946, 0.838543
8, 11.3544, 54.2355, -4.30952, 0.848835
9, 232.812, 28.7339, 5.61349, 1.21295
21, 132.904, 60.8344, -4.91325, 0.855614
106, 122.534, 47.3262, -11.235, 0.96137
108, 189.295, 62.329, 3.06745, 0.852112
112, 11.2567, 56.401, -2.92385, 0.841516
114, 220.274, 49.7885, -8.1431, 0.92982
115, 325.256, 49.7093, -13.2866, 0.876743
121, 195.107, 37.0509, -25.4616, 1.09087
132, 26.229, 70.8815, 33.9504, 0.795451
135, 229.32, 50.7101, 5.47667, 0.917616

-1, -1, 1305254030, 0.000374762151872088745
1, 169.427, 42.2521, -17.5421, 1.01856
4, 196.102, 20.4037, 81.9665, 1.49259
7, 320.692, 56.2351, -2.49919, 0.838423
8, 11.3614, 54.2292, 1.82011, 0.848785
9, 232.804, 28.7296, 20.4682, 1.21298
21, 132.891, 60.8402, -9.25011, 0.855491
30, 320.239, 17.6842, -36.5819, 1.34817
106, 122.535, 47.3262, -10.771, 0.961288
108, 189.294, 62.329, -3.61364, 0.852022
112, 11.26, 56.4014, 2.19901, 0.84143
114, 220.273, 49.7842, -16.9783, 0.929772
115, 325.259, 49.7095, -1.30673, 0.87666
121, 195.108, 37.047, -11.9157, 1.09086
132, 26.225, 70.8742, 29.2329, 0.795377
135, 229.328, 50.7159, -1.11726, 0.917479
-1, -1, 1305254031, 0.000375145274992199327
1, 169.424, 42.2603, -6.89588, 1.01838
7, 320.687, 56.2424, -8.77443, 0.838308
8, 11.3683, 54.2226, 2.02384, 0.84874
9, 232.797, 28.7253, 38.4896, 1.21301
21, 132.877, 60.8462, -3.76693, 0.855371
30, 320.239, 17.6905, -8.5122, 1.34793
106, 122.535, 47.3263, 0.961371, 0.961208
108, 189.295, 62.3293, -3.98494, 0.851934
112, 11.2631, 56.4017, -2.75796, 0.841348
114, 220.272, 49.7801, -8.64826, 0.929727
115, 325.263, 49.7095, -6.47065, 0.876581
121, 195.108, 37.0432, -7.5925, 1.09084
132, 26.2206, 70.8667, 20.4082, 0.795306
135, 229.337, 50.7217, 0.746526, 0.917345

-1, -1, 1305254032, 0.0003755391123160719
1, 169.42, 42.2683, -8.61114, 1.0182
7, 320.682, 56.2497, -8.21569, 0.838193
8, 11.3752, 54.216, 0.180007, 0.848695
9, 232.79, 28.7209, 39.4195, 1.21304
21, 132.863, 60.852, -2.21151, 0.855251
30, 320.239, 17.6968, -7.29422, 1.34769
106, 122.535, 47.3264, 0.994382, 0.96113
107, 234.509, 45.8907, -1.38241, 0.958544
108, 189.295, 62.3294, -4.08571, 0.851848
112, 11.2663, 56.4019, -2.31365, 0.841266
114, 220.27, 49.7758, -10.5161, 0.929682
115, 325.266, 49.7095, -6.99877, 0.876502
121, 195.109, 37.0393, -6.9671, 1.09083
132, 26.2165, 70.8593, 20.8866, 0.795236
135, 229.345, 50.7275, 2.88724, 0.917211
-1, -1, 1305254033, 0.000376083753233761155
1, 169.417, 42.2763, -12.5841, 1.01802
7, 320.678, 56.257, -11.2247, 0.83808
8, 11.3822, 54.2094, -4.59218, 0.848652
9, 232.782, 28.7166, 42.8601, 1.21308
16, 77.0624, 16.4214, 32.5307, 1.56196
21, 132.849, 60.8578, -1.83017, 0.855134
30, 320.239, 17.7031, -9.9084, 1.34745
106, 122.534, 47.3264, 1.57584, 0.961053
108, 189.295, 62.3296, 3.0117, 0.851763
110, 253.904, 22.8752, -6.6643, 1.3377
112, 11.2696, 56.4021, -3.02731, 0.841187
113, 158.331, 35.6768, -30.3181, 1.12454
114, 220.269, 49.7716, -1.40104, 0.929638
115, 325.269, 49.7095, -9.14186, 0.876425
121, 195.109, 37.0355, -4.7294, 1.09082
132, 26.2123, 70.8517, 21.197, 0.795167
135, 229.354, 50.7333, 8.48851, 0.917079

-1, -1, 1305254034, 0.000376662874118055167
1, 169.414, 42.2842, -21.4721, 1.01785
7, 320.673, 56.2643, -5.4793, 0.837967
8, 11.3893, 54.2028, -3.15164, 0.84861
9, 232.775, 28.7122, 43.9253, 1.21311
16, 77.0694, 16.4184, 30.9333, 1.56205
21, 132.835, 60.8634, -2.70273, 0.855017
30, 320.238, 17.7094, -10.7511, 1.34721
106, 122.534, 47.3262, -9.17747, 0.960978
108, 189.294, 62.3296, 1.93667, 0.851678
110, 253.904, 22.8752, -18.0549, 1.33762
112, 11.2729, 56.4023, -5.76117, 0.841107
114, 220.268, 49.7674, -3.51855, 0.929595
115, 325.272, 49.7096, -7.49062, 0.876348
121, 195.11, 37.0316, -8.41705, 1.09081
132, 26.2085, 70.8443, 20.8571, 0.795099
135, 229.362, 50.7391, 11.2743, 0.916947
-1, -1, 1305254035, 0.000377268732030087528
7, 320.668, 56.2717, -8.13658, 0.837855
8, 11.3963, 54.1963, -5.36163, 0.848567
9, 232.767, 28.7078, 39.525, 1.21315
16, 77.0764, 16.4155, 25.576, 1.56213
21, 132.821, 60.8691, -8.96254, 0.854901
30, 320.238, 17.7158, -10.9544, 1.34697
106, 122.534, 47.3262, -11.6609, 0.960902
